-0.0141653441153481,-0.0154022343571188,-0.0166986238671255,-0.0178937385160064,-0.01903811170466,-0.0201438214253852,-0.0212047927170029,-0.0219538102297693,-0.0215366024131914,-0.0209537876157552,-0.0201818491823372,-0.0191952081136779,-0.018055207010592,-0.0168619555821664,-0.0155438904225141,-0.0141310508324212,-0.0127543318698814,-0.0114100046069176,-0.0100326551960455,-0.00870038795044512,-0.00747892053343075,-0.00633677913908975,-0.0052970337575765,-0.00436294347621307,-0.00353651404935156,-0.00282976395455677,-0.00223161246445884,-0.00172884963357934,-0.00131969641508836,-0.000995308144763404,-0.0217867956916013,-0.0237581323604787,-0.0257691039364452,-0.0276092504416319,-0.0293490981291527,-0.0309918150232151,-0.0325429661443566,-0.0336481927252932,-0.0330158632736629,-0.0321059660329992,-0.030880246688587,-0.0293396537147021,-0.0275788779000092,-0.0256965276359646,-0.023629150171967,-0.0214558429819247,-0.0193194866936379,-0.0172186389053982,-0.0151046883745156,-0.0130734711501683,-0.0112035860642301,-0.00946427007829837,-0.00788647542482096,-0.00647397903882421,-0.00522959640250128,-0.00416782226784223,-0.00327260400570778,-0.00252438805080388,-0.00191883237115859,-0.00143931024890989,-0.0324636181770963,-0.0354659731521824,-0.0384682241895039,-0.0411993683940967,-0.0437464052367901,-0.0460978963609202,-0.0482814884132955,-0.0498511179776794,-0.0489257678743824,-0.0475556093755845,-0.0456958032874019,-0.04338442772938,-0.0407600475691552,-0.0379155722019414,-0.034801271190558,-0.0315702720533447,-0.0283751902098319,-0.0252137841757661,-0.0220767432769229,-0.0190795374107235,-0.0163096401458544,-0.0137445802746442,-0.0114221510735227,-0.00934876713471046,-0.00752930586754096,-0.00597961754498338,-0.00467769503556402,-0.00359509113702459,-0.00272242692924459,-0.00203191425927164,-0.0468981915584888,-0.0512778314416583,-0.0555925522550572,-0.0594982231232127,-0.0630897404460099,-0.0663370109287777,-0.0693016449849746,-0.0714452552217597,-0.0701348465801696,-0.0681470514060405,-0.0654466742878723,-0.0621106970452031,-0.0583337881894795,-0.0542111888691668,-0.0497031186213049,-0.0450605332705274,-0.0404496649785849,-0.0358635586871657,-0.0313591001092774,-0.0270736560443028,-0.02309860656523,-0.0194278388080386,-0.0161079479117738,-0.0131511858556673,-0.0105655037940735,-0.00836647713343124,-0.0065241834633091,-0.00499892174880319,-0.00377248456348749,-0.00280262525993654,-0.0657339174262308,-0.0718661223413394,-0.0778330263435734,-0.0832087030406375,-0.0880882226638901,-0.0924195028919261,-0.0963066838176674,-0.0991185104179055,-0.0973216526057651,-0.0945473736250575,-0.0907900571952441,-0.0861575413185238,-0.0809118665259853,-0.075168211437059,-0.0688941989586675,-0.0624522263699745,-0.0560245410011905,-0.0496034446561527,-0.0433408941836912,-0.0373962742703747,-0.0318620041469011,-0.0267572108860599,-0.0221436118595297,-0.018043080836871,-0.014467378836569,-0.011429715666232,-0.00888927799150008,-0.00679329244118719,-0.00511003129553258,-0.00378022520722324,-0.0894587063701755,-0.0977150188059521,-0.105651996940054,-0.112767695977156,-0.119154292379018,-0.124732774670057,-0.12965487312972,-0.133193843603758,-0.130816260373268,-0.127096976850865,-0.122079665990828,-0.115895475923756,-0.108871493642093,-0.101166046381642,-0.092766190408077,-0.0841353536497278,-0.0754763341746885,-0.0667920218137047,-0.0583516134062088,-0.0503419300158198,-0.0428559491455735,-0.0359505070350868,-0.0297114922826541,-0.0241743781906751,-0.019355910544447,-0.0152643082513134,-0.0118449886655102,-0.00903074302630693,-0.00677220290586646,-0.00499126101544371,-0.118302432977823,-0.12900292174585,-0.139156335690953,-0.148210662860638,-0.156253755645341,-0.163176713591192,-0.169182334561474,-0.173452250423874,-0.170428437390847,-0.165646788644773,-0.159220231431468,-0.151294652077306,-0.142241337750413,-0.132285626753886,-0.121460276278682,-0.110291151501474,-0.099007426587398,-0.0876552920858191,-0.0766212804684351,-0.066126448645891,-0.0562765989279309,-0.0471825769930735,-0.0389635430528626,-0.031673394537102,-0.0253359156427343,-0.0199520431062755,-0.0154526757013646,-0.0117550844713412,-0.00879010143599067,-0.00645896027370027,-0.152142343330857,-0.165491169087283,-0.177976368053931,-0.189040613954107,-0.198763920046945,-0.207013460188137,-0.214042136617536,-0.218968974299703,-0.215286963973713,-0.209409872993022,-0.201537587777943,-0.1918064739694,-0.180602855274725,-0.16823702496899,-0.154798689882762,-0.140829511943836,-0.126604109061102,-0.112246387260498,-0.0982416244595627,-0.0848572963919367,-0.0722392511150981,-0.060569516909643,-0.0500092928529822,-0.0406372082093021,-0.03248770067588,-0.0255548948419215,-0.0197578738356689,-0.0149987305592851,-0.0111881258475897,-0.00820297197837382,-0.190427066648841,-0.206435410955713,-0.221166092927697,-0.234119277494143,-0.245361685574513,-0.254750032012624,-0.262588252635374,-0.26799263545374,-0.263728894413238,-0.256863724476448,-0.247682166322505,-0.236277034958595,-0.22301496482075,-0.208291945597874,-0.192224543167122,-0.175338248472499,-0.157997378366218,-0.140410306887274,-0.123135059912158,-0.106511830782405,-0.0907626263423372,-0.0761556967263098,-0.0629048974873988,-0.0511222463261941,-0.040859444642726,-0.0321091851067558,-0.0247860520954351,-0.0187816464753709,-0.013985768145287,-0.0102391179133454,-0.232125308504641,-0.250532363006028,-0.26715063645128,-0.281608385098569,-0.293959024096104,-0.304070333728207,-0.312320066013325,-0.317892974940665,-0.313250540581895,-0.305706788862032,-0.295582843287131,-0.282903996568542,-0.267965620732567,-0.251203502877563,-0.23273750685935,-0.213056840384545,-0.192628615770713,-0.171752724062923,-0.151037344866826,-0.13092599422499,-0.111759736740446,-0.093904812285994,-0.077643932985933,-0.0631366490047418,-0.0504612715332494,-0.039620494491762,-0.0305413361582298,-0.0231161607583044,-0.0172001773522285,-0.0125738802402155,-0.275705877286147,-0.29590647854135,-0.313726452243481,-0.32896725644417,-0.341693575330196,-0.351837953978829,-0.359883829488672,-0.365173386130254,-0.36051685534374,-0.352863673432573,-0.34246343629872,-0.329245528343517,-0.313370760597828,-0.295222686127697,-0.274911930017242,-0.25287579817093,-0.22965181266705,-0.205639280195527,-0.181493938639609,-0.157792545922793,-0.135033432981923,-0.113694535735393,-0.094152610822788,-0.0766357678100565,-0.06125980319124,-0.0480606774281738,-0.0370167774641059,-0.0280201436101505,-0.0208312489866566,-0.0152087317353085,-0.319164244271983,-0.340148803019508,-0.358100399034859,-0.373000963586729,-0.384993900395494,-0.394180928247276,-0.401163890968311,-0.405579243096463,-0.401472645763701,-0.394577016204829,-0.384923785268347,-0.372288516260838,-0.356627549783722,-0.338152270253225,-0.31694019707841,-0.293355336850986,-0.267940282782727,-0.241203310174259,-0.213865638979719,-0.18666169942628,-0.160274383143127,-0.135315067364541,-0.112289142791839,-0.0915170017787742,-0.0731711572495989,-0.0573817295054672,-0.0442327179734969,-0.0334815626144644,-0.0248707110597099,-0.0181398526019899,-0.360106500218925,-0.380414406327547,-0.396972082149911,-0.409964655634263,-0.419728228262353,-0.426659014227354,-0.431495059988805,-0.43432905125255,-0.43154590025417,-0.426578013343818,-0.419084695176926,-0.408580523299053,-0.394725796637897,-0.377440622964253,-0.3567026551211,-0.332764091398595,-0.306116667709448,-0.277373269727711,-0.247348148064395,-0.216951613735625,-0.187065020336706,-0.158472362615201,-0.131842405187894,-0.107604489775373,-0.0860614418539068,-0.0676106372705258,-0.0521558811684529,-0.0394782257446607,-0.0293047089348381,-0.0213600258408943,-0.395889266126559,-0.413592986831373,-0.4267404219438,-0.435795151612849,-0.441444661712737,-0.444518780309534,-0.44595278071048,-0.446416203173252,-0.445929069198811,-0.444349910342535,-0.440818000901941,-0.43442831013049,-0.424418900322685,-0.410310133959785,-0.39186375508107,-0.369165202305179,-0.342623707000607,-0.312927481815996,-0.281007258874262,-0.247964967656675,-0.214893417442889,-0.182794132200102,-0.15251244388471,-0.124615464691118,-0.0999630205435524,-0.0786727601021588,-0.0607383917309017,-0.0459804972286435,-0.0341164936628686,-0.0248601910128655,-0.423811519003347,-0.436536129073095,-0.443785827265252,-0.446435479537247,-0.445708832458913,-0.443035746788418,-0.439706331802417,-0.436967516137797,-0.439936345082686,-0.443479561443856,-0.446061702893956,-0.44616535901633,-0.442451304686764,-0.433928726612082,-0.420007643384389,-0.400539494080578,-0.375815776728583,-0.346559976834849,-0.313827773345657,-0.278924069009494,-0.243177670604481,-0.20781704858635,-0.173793088437841,-0.14260252638872,-0.114729895332704,-0.0904696543627044,-0.0699199155131265,-0.0529530945320577,-0.0392877602946686,-0.0286204354513636,-0.441347889601051,-0.446336515523919,-0.444801500866825,-0.438211750518874,-0.428533889702349,-0.417934314217955,-0.408447951728003,-0.401683341058692,-0.409441929558726,-0.420080359290058,-0.431200702064654,-0.440478122175684,-0.445835275077972,-0.445650426309381,-0.438847729534227,-0.424951399665359,-0.404090538236399,-0.376971925941041,-0.344769938491845,-0.309016410030083,-0.271276331471857,-0.232741757060572,-0.195758565963774,-0.161314595835714,-0.130189820154775,-0.102885705748997,-0.0796336573607225,-0.0603607060376055,-0.0447922391912602,-0.0325806716146309,-0.446414022911324,-0.440644954273364,-0.427177384585546,-0.408264831056776,-0.386825073097972,-0.36608878713958,-0.348999809510656,-0.337370804588047,-0.351389465588009,-0.371259240550932,-0.393486341390627,-0.414773155752607,-0.43216669652399,-0.44328293802366,-0.446436382891723,-0.440707588717546,-0.425996961804699,-0.402945217917219,-0.372835880043621,-0.337434605814991,-0.298089244442713,-0.257685964026421,-0.218011350623248,-0.180482419008646,-0.146176594593777,-0.115822747815635,-0.0898235101207903,-0.0681574192874267,-0.0505249798770252,-0.0367673221522179,-0.43765592229949,-0.418027470412573,-0.389416020818816,-0.355044795812603,-0.318925745640726,-0.285689767868703,-0.259691169216041,-0.242523166738296,-0.264335296378762,-0.295599171123014,-0.331468818096483,-0.367561906749587,-0.399953691461531,-0.425360177038363,-0.441370719052021,-0.44650552511901,-0.440349498071998,-0.423435381371909,-0.397131491700153,-0.362915113003643,-0.323799703414692,-0.282147027287139,-0.240206060522281,-0.199855926219733,-0.162513966279297,-0.129156863645959,-0.100382136483204,-0.0762827521066815,-0.0566937300045779,-0.0413145296182989,-0.414696995602941,-0.378330619873356,-0.33157721737727,-0.278772704321042,-0.225269728794836,-0.176963448241409,-0.140983506007494,-0.11785774408886,-0.148968550309965,-0.193623123901232,-0.245415088051613,-0.298836578705083,-0.348925512334494,-0.391393857862752,-0.422983986879745,-0.441582425598343,-0.446353800956622,-0.437666989209225,-0.416926306248305,-0.386356207295531,-0.34858519179991,-0.306464111123877,-0.262751644019128,-0.219846970524001,-0.179568413737222,-0.143189145623765,-0.111572965595736,-0.0849435395131442,-0.063209260185765,-0.0460928211677933,-0.375987150578747,-0.319769130719787,-0.252062761290641,-0.178475667129916,-0.105959100667208,-0.0425815945711504,0.00410435422615864,0.0332226252379446,-0.0075221777572759,-0.0662096026929611,-0.135086543306648,-0.207586339324574,-0.277636899545257,-0.339830749367396,-0.389896543890507,-0.424888854145129,-0.443375844307188,-0.445414071868427,-0.432356010975227,-0.406608431378748,-0.371175019855951,-0.329381699259484,-0.284491324764774,-0.239441061403522,-0.196495631114852,-0.157256782107315,-0.122881467577439,-0.0937580122744523,-0.0698754904828004,-0.0509974853709459,-0.323629446258827,-0.245559971490511,-0.155088165704764,-0.0590550915426086,0.033938631283923,0.113820100095641,0.169718450099896,0.204356921631121,0.153909659213996,0.0810372544205438,-0.00543012523617488,-0.097900069950384,-0.189189482696255,-0.272797938417751,-0.343295666638837,-0.396770132772755,-0.431055616101184,-0.445771875899638,-0.442141291228904,-0.422693257481324,-0.390805302989019,-0.350287846061252,-0.304928124712843,-0.258235507516795,-0.212968755054813,-0.171101184752114,-0.134108800361006,-0.102574528432135,-0.0765808506169172,-0.0559499896211674,-0.260597597033271,-0.159689301579945,-0.0457168612328274,0.0733329884223745,0.18725032659805,0.284047530238489,0.34715322526112,0.386234867982926,0.326917229280505,0.240813725054699,0.137477948232372,0.0253815174172286,-0.0873319090679825,-0.193069215807825,-0.28514178333258,-0.358524422908127,-0.410151740744822,-0.439073170614041,-0.44630599993293,-0.434430938349011,-0.407166156885639,-0.36880517946194,-0.323670462870745,-0.275861124996105,-0.228659286154226,-0.184442122282562,-0.145022483891728,-0.111204516360329,-0.083183906741041,-0.0608479506375926,-0.191380328968911,-0.0679416665124211,0.0689098009271558,0.210164168113561,0.34429857992481,0.45832305887537,0.525178986043295,0.566925150049488,0.500709550766263,0.403782849727963,0.285792787037907,0.155756621133783,0.0226340697386102,-0.104814713383552,-0.218600901508638,-0.312454354467893,-0.382232140331047,-0.426272608410273,-0.445322848904517,-0.441946454254868,-0.420139163966977,-0.384661312799818,-0.34037110609945,-0.29195253139146,-0.243220995337106,-0.196970118816237,-0.155351853577649,-0.119423133504638,-0.0895141259318575,-0.0655651213875572,-0.121894662992104,0.0222087434229963,0.179655738796646,0.340559376853036,0.492422574956578,0.621384161709506,0.690789863630137,0.732616284140517,0.662889852510689,0.559248177679215,0.430379269569987,0.285381218478152,0.134046447308246,-0.0135531182870226,-0.148073714169373,-0.261908503208029,-0.349705122597852,-0.408987572529809,-0.440157918668827,-0.445699311358727,-0.429817326321827,-0.397704997789993,-0.354740355604806,-0.306157198468359,-0.256291595693421,-0.208347450634924,-0.164796810829683,-0.126979766730813,-0.0953751729542013,-0.069952590079547,-0.0590402057181799,0.102022424331393,0.275746514220108,0.451723261797771,0.61761309662488,0.762178920617367,0.830397123576918,0.868787185715016,0.800802006629692,0.696154486766754,0.561391533061572,0.405448205807423,0.239115157338965,0.0739671203172599,-0.0791698792190343,-0.211299468713835,-0.315850280994409,-0.389515207609969,-0.432274435049194,-0.446485766125835,-0.436506342474583,-0.407904419954274,-0.366542265342427,-0.31813253988002,-0.267489345578692,-0.218205267630291,-0.17303156444548,-0.133603827321905,-0.100546967439712,-0.0738384637287549,-0.00940068891341727,0.162840917604147,0.345377185301176,0.526522578059043,0.692589100071753,0.831047983032274,0.931432077581319,0.961634377838841,0.903466511466042,0.804465985804619,0.669005846808442,0.506448767783019,0.328965542237738,0.149776738072705,-0.0187062419122207,-0.166110738737436,-0.284836050938357,-0.370823406747843,-0.42359669426927,-0.445397612785764,-0.440688288871662,-0.415313089682245,-0.375555711608667,-0.327511869470934,-0.276393089791012,-0.226127935243806,-0.179687582924594,-0.138991682373014,-0.104780657736497,-0.0770238972025523,0.0254718360060684,0.205416957282652,0.393808321228633,0.578021903703149,0.743357978105474,0.876005185163343,0.964192203871153,1,0.964198087722927,0.875898771791143,0.74302392224471,0.577301964193237,0.392711692752235,0.203933695110268,0.0247975936980408,-0.133172211206073,-0.261842686015037,-0.356585515500458,-0.416486496430125,-0.443752646880598,-0.442914009093755,-0.41995900100842,-0.381466169747097,-0.333803878879109,-0.282456467472082,-0.231583494315924,-0.184297727346378,-0.142756761478754,-0.107760694818208,-0.079259400853564,-0.00680237285228453,0.164982462442416,0.346197139002992,0.524892585905685,0.687431319349552,0.820180734446215,0.901497325083716,0.960477536775105,0.930599525155528,0.833974414650142,0.698089956250114,0.533322294551982,0.352582630971696,0.169471202689406,-0.00302345129185161,-0.154070555515363,-0.276318052719091,-0.365529620466156,-0.420907183307959,-0.444809225141548,-0.441693316171222,-0.417367634480362,-0.378227168600223,-0.330448052155925,-0.279323953226962,-0.228871352164547,-0.182051006501612,-0.141003730289497,-0.10644630130245,-0.0782645315706455,-0.05833256511275,0.100223632902699,0.269112205561693,0.437378343602829,0.591597948899851,0.707550010427584,0.790923815974698,0.860614329580897,0.823236853274157,0.757011032755978,0.620775816240669,0.459701750746936,0.286279839194733,0.112979823359122,-0.0484409610614254,-0.188246017631099,-0.299954851095934,-0.379965688026195,-0.427827901759777,-0.446066718734889,-0.439038463726793,-0.412330732486696,-0.372031351029042,-0.324022412478133,-0.273277176339874,-0.223562020957651,-0.177606853270105,-0.137467872341631,-0.103734220015299,-0.0762055622587805,-0.123864970937238,0.0165203067048833,0.167589203385066,0.318816445653606,0.448460667728701,0.553006966445056,0.636638097925279,0.70820854090778,0.668592851098573,0.602642088685854,0.510577397892463,0.358825696958791,0.197488346586842,0.038579468798511,-0.107450593119113,-0.232129038675392,-0.329798436370784,-0.397632878714178,-0.43564642232979,-0.446470851708763,-0.434340935199341,-0.404566459434817,-0.362826625503458,-0.314606144860022,-0.264454745323517,-0.215819274470481,-0.171134620108716,-0.132291452294876,-0.0997366224641465,-0.0731722041650127
