0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000199999999949796,0,-0.000100000000202272,0,0.000199999999949796,-9.99999999748979e-05,-9.99999999748979e-05,-0.000199999999949796,0,-0.00020000000017717,-0.00020000000017717,-0.000199999999949796,0,0,0.000300000000152068,0,0,9.99999999748979e-05,0,-0.000199999999949796,0
9.99999999748979e-05,0.000199999999949796,9.99999999748979e-05,0,0,0.000199999999949796,-9.99999999748979e-05,-9.99999999748979e-05,0,0,-0.00020000000017717,0,9.99999999748979e-05,0,0,-0.00020000000017717,-9.99999999748979e-05,0,0,-0.000199999999949796,9.99999999748979e-05
-9.99999999748979e-05,-9.99999999748979e-05,-0.000100000000202272,0,0.000299999999924694,0.000199999999949796,-0.000199999999949796,-9.99999999748979e-05,9.99999999748979e-05,-0.000300000000152068,-0.000100000000202272,0,0,-0.000100000000202272,0,-0.00020000000017717,-9.99999999748979e-05,0,0.000100000000202272,0,0
0.000199999999949796,0,9.99999999748979e-05,-0.000299999999924694,0.000299999999924694,9.99999999748979e-05,-9.99999999748979e-05,-0.000199999999949796,0,-0.00020000000017717,-0.000100000000202272,0,0,-0.000100000000202272,0,-0.00020000000017717,9.99999999748979e-05,0,0,0,-9.99999999748979e-05
9.99999999748979e-05,-9.99999999748979e-05,-0.000100000000202272,9.99999999748979e-05,-9.99999999748979e-05,9.99999999748979e-05,-9.99999999748979e-05,-9.99999999748979e-05,0,-0.00020000000017717,-0.000300000000152068,0,0,-0.000100000000202272,0,-0.000100000000202272,-9.99999999748979e-05,0,-9.99999999748979e-05,-0.000199999999949796,0
9.99999999748979e-05,-9.99999999748979e-05,0,-0.000299999999924694,0.000199999999949796,0.000399999999899592,-0.000199999999949796,0.00020000000017717,0,0,-0.000100000000202272,-0.000199999999949796,9.99999999748979e-05,-0.000100000000202272,-9.99999999748979e-05,-0.00020000000017717,0,0,0.000300000000152068,-9.99999999748979e-05,0
0,-0.000199999999949796,9.99999999748979e-05,-0.000299999999924694,-9.99999999748979e-05,9.99999999748979e-05,-9.99999999748979e-05,0.00020000000017717,-9.99999999748979e-05,-0.00020000000017717,-0.00020000000017717,0,0,0,0,-0.000100000000202272,-9.99999999748979e-05,0,0,-9.99999999748979e-05,0
0.000199999999949796,-0.000300000000152068,0,0,0.000199999999949796,-9.99999999748979e-05,0,-9.99999999748979e-05,0,-0.00020000000017717,-0.00020000000017717,0,0,-0.000100000000202272,0.00020000000017717,-0.000100000000202272,0,0,0,-0.000199999999949796,0
0,-9.99999999748979e-05,-0.000100000000202272,0,0.000199999999949796,9.99999999748979e-05,-9.99999999748979e-05,-9.99999999748979e-05,0.000299999999924694,0,-0.000100000000202272,-0.000199999999949796,0.000199999999949796,0,0,-0.000100000000202272,-9.99999999748979e-05,0,-9.99999999748979e-05,-0.000199999999949796,0
0,-0.000300000000152068,9.99999999748979e-05,9.99999999748979e-05,0.000199999999949796,0,-0.000199999999949796,-9.99999999748979e-05,9.99999999748979e-05,0,-0.00020000000017717,0,9.99999999748979e-05,0,0.00020000000017717,-0.000100000000202272,0,9.99999999748979e-05,-9.99999999748979e-05,-9.99999999748979e-05,-9.99999999748979e-05
-9.99999999748979e-05,-9.99999999748979e-05,0,0,0,0.000199999999949796,-9.99999999748979e-05,0,-9.99999999748979e-05,0,-0.00020000000017717,-0.000199999999949796,9.99999999748979e-05,0,0.00020000000017717,-0.000100000000202272,-9.99999999748979e-05,0,0,-0.000199999999949796,9.99999999748979e-05
-9.99999999748979e-05,-0.000199999999949796,0,0,0.000199999999949796,-0.000400000000126965,-9.99999999748979e-05,0,0,0,-0.00020000000017717,0,0.000199999999949796,0,0.000300000000152068,-0.000100000000202272,-9.99999999748979e-05,-0.000199999999949796,-9.99999999748979e-05,-0.000199999999949796,0
0,-9.99999999748979e-05,0,-0.000199999999949796,0.000199999999949796,9.99999999748979e-05,-0.000199999999949796,0,0,0,-0.000100000000202272,0,9.99999999748979e-05,0,0,-0.000100000000202272,-9.99999999748979e-05,9.99999999748979e-05,0.000100000000202272,0,0
9.99999999748979e-05,-9.99999999748979e-05,-0.000300000000152068,-0.000199999999949796,0.000199999999949796,0,-9.99999999748979e-05,0,0,0,-0.00020000000017717,-0.000199999999949796,9.99999999748979e-05,0,0.000300000000152068,0,0,0.000199999999949796,0,-0.000199999999949796,-9.99999999748979e-05
9.99999999748979e-05,0.000199999999949796,0,0,0,9.99999999748979e-05,9.99999999748979e-05,0,0,0,-0.00020000000017717,0,9.99999999748979e-05,0,0,0,0,0,0.000100000000202272,0,-9.99999999748979e-05
9.99999999748979e-05,-9.99999999748979e-05,0,-0.000299999999924694,0.000199999999949796,0,-0.000199999999949796,0,0,0,-0.000300000000152068,0,9.99999999748979e-05,0,0,-0.000100000000202272,0,0,0.000100000000202272,-9.99999999748979e-05,0
0.000199999999949796,0,0,-0.000199999999949796,0.000199999999949796,9.99999999748979e-05,-9.99999999748979e-05,0,0.000299999999924694,0,-0.000100000000202272,-0.000199999999949796,0,0,0,-0.000100000000202272,-9.99999999748979e-05,-9.99999999748979e-05,0.000100000000202272,-9.99999999748979e-05,0
0,-0.000199999999949796,-0.000100000000202272,0,0.000199999999949796,0,-9.99999999748979e-05,0,9.99999999748979e-05,-0.00020000000017717,-0.000100000000202272,0,9.99999999748979e-05,0,0.00020000000017717,0,-9.99999999748979e-05,0,0.000100000000202272,-0.000199999999949796,-9.99999999748979e-05
